BorrowerId,Gender,Age,AccountAgeDays,EntityAgent,EntityUnit,LoanId,Principal,Interest,LoanAmount,LoanBalance,LoanTermDays,NumRollovers,ChannelUsed,ApprovalStage,IsLoanNew,ProductId,is_default,NumInstallments,TotalAmountPaid,TotalUnpaidAmount,AvgInstallmentPaid,TotalOverpaid,AvgDaysLate,NumLatePayments,NumOnTimePayments
10572,2,40,636,44075,19,46537,8000,2000,10000,9990,28,0,NULL,8,0,30246,1,4,2600,7400,1300,100,101,2,0
14190,1,55,525,44068,26,49475,560,0,560,560,14,0,NULL,20,1,30255,1,14,NULL,NULL,NULL,NULL,NULL,0,0
19302,2,44,384,44279,19,58904,10000,2500,12500,0,28,0,1,8,0,30246,0,4,12500,0,3125,3125,1,0,4
15916,1,38,467,44158,45,52081,30000,15120,45120,0,84,0,2,22,1,30271,0,12,NULL,NULL,NULL,NULL,NULL,0,0
12276,1,57,555,44426,12,77478,10000,2500,12500,0,28,0,1,23,0,30246,1,0,NULL,NULL,NULL,NULL,NULL,0,0
14829,1,25,511,44130,45,50244,51500,41406,92906,60900.08,168,0,0,22,1,30272,1,24,39900,53006,3990,31932.42,38,9,1
21878,2,33,309,44369,155,65324,5000,1250,6250,0,28,0,1,8,1,30246,0,4,6250,0,1562.5,1564,6,2,2
12147,2,34,562,44350,11,51483,20000,5000,25000,0,28,0,1,8,0,30246,1,4,25000,0,6250,750,4,4,0
33136,1,58,73,44387,45,78163,26000,20800,49920,47820,168,0,1,22,1,30272,0,24,2100,47820,1050,20,NULL,0,2
15666,2,60,472,44169,52,55175,20000,5000,25000,0,30,0,1,30,0,30280,0,1,25000,0,25000,0,-2,0,1
6371,NULL,NULL,1017,43771,6,41985,20000,2000,22000,0,30,0,NULL,4,0,30228,0,1,22000,0,22000,11600,-4,0,1
24081,2,41,233,44075,19,65396,5000,1250,6250,122,28,0,1,8,1,30246,1,4,6128,122,1532,1444,8,2,2
13510,1,NULL,NULL,35,47,48643,20000,10000,30000,14200,84,0,NULL,0,0,30271,1,12,20000,10000,2500,60200,0,4,4
18767,1,41,394,44258,106,62380,18000,4500,22500,0,28,0,1,7,0,30246,0,4,22500,0,5625,0,2,0,4
11721,1,25,582,44094,29,47348,560,0,560,0,14,0,NULL,20,1,30255,1,14,560,0,40,380,1,10,4
22659,1,36,269,44295,112,63236,5000,1250,6250,0,28,0,1,8,1,30246,0,4,6250,0,1562.5,9375,7,3,1
9608,2,40,694,44061,12,45255,5000,1250,6250,0,28,0,NULL,8,1,30246,1,4,6250,0,1562.5,3,20,3,1
20977,1,40,336,44309,106,60168,5000,1250,6250,0,28,0,1,8,1,30246,0,4,6250,0,1562.5,515,0,0,4
6350,NULL,NULL,1032,43771,6,43923,100000,15000,115000,87999,30,0,NULL,4,0,30203,1,0,NULL,NULL,NULL,NULL,NULL,0,0
10741,2,42,630,44073,19,46165,8000,3000,11000,0,42,0,NULL,8,1,30250,0,6,10999.98,0.02,1833.33,5502.07,-2,1,5
20780,2,28,342,44309,106,64391,8000,2000,10000,0,28,0,1,8,0,30246,1,4,10000,0,2500,0,12,4,0
13960,2,23,532,44123,34,49177,3000,900,3900,0,14,0,NULL,14,1,30264,0,14,3899.98,0.02,278.57,21750.15,-5,0,14
17139,2,58,430,44246,19,59040,10000,3750,13750,0,42,0,1,8,0,30250,0,6,13750,0,2291.666666,6282.95,9,4,2
15472,1,33,479,44109,30,51479,2010,0,2010,1343,30,0,1,20,1,30256,1,30,667,1343,66.7,2988,208,10,0
21791,1,27,311,44269,108,69212,70000,14000,84000,0,31,0,1,43,0,30305,1,0,NULL,NULL,NULL,NULL,NULL,0,0
28588,2,59,129,44343,124,74934,5000,1250,6250,0,28,0,1,55,0,30329,1,4,6250,0,1562.5,2050,3,3,1
21229,2,49,329,45463,163,65151,3000,750,3750,0,28,0,1,8,0,30246,1,4,3750,0,937.5,1225,11,4,0
4621,NULL,NULL,1140,43771,6,37335,20000,3000,23000,0,28,0,NULL,4,0,30203,1,1,23000,0,23000,NULL,2,1,0
9552,2,NULL,709,44145,3,45368,5000,1250,6250,0,35,0,NULL,2,0,2,0,5,6250,0,1250,650,15,2,3
29182,2,24,117,44250,45,73135,28000,11200,39200,0,56,0,1,22,1,30343,0,8,39200,0,4900,59500,2,3,5
32914,2,38,80,44376,45,77693,15000,7500,24000,19998,84,0,1,22,1,30271,0,12,4002,19998,1334,2,5,2,1
23636,2,32,247,44250,45,64645,58800,29400,88200,0,89,0,1,22,1,30287,1,3,94080,-5880,31360,NULL,13,2,1
17163,2,41,430,44141,48,53921,3000,900,3900,0,14,0,1,14,1,30264,0,14,3899.98,0.02,278.57,3850.15,0,6,8
12169,2,48,561,44426,12,70006,8000,2000,10000,0,28,0,1,5,0,30246,1,0,NULL,NULL,NULL,NULL,NULL,0,0
9852,2,47,678,44063,11,45422,10000,2500,12500,0,28,0,NULL,8,1,30246,1,4,12500,0,3125,9375,14,2,2
18197,2,28,406,44123,34,55417,3000,900,3900,0,14,0,1,14,1,30264,1,14,3899.98,0.02,278.57,3950.15,20,14,0
9,1,NULL,731,44049,3,46061,5000,1250,6250,0,35,0,NULL,2,0,2,0,5,6250,0,1250,2450,-4,0,5
10784,2,30,629,44287,123,48218,9000,2250,11250,0,28,0,NULL,8,0,30246,0,4,11250,0,2812.5,3,-1,1,3
13501,1,NULL,NULL,35,47,48634,84000,42000,126000,0,84,0,NULL,0,0,30271,0,12,134400,-8400,11200,27700,17,10,2
21328,2,21,328,44303,106,60939,8000,2000,10000,0,28,0,1,7,1,30246,1,0,NULL,NULL,NULL,NULL,NULL,0,0
33465,1,33,66,45521,150,78708,8000,2080,10080,10080,28,0,1,67,1,31347,1,4,NULL,NULL,NULL,NULL,NULL,0,0
24160,2,27,231,44328,106,65608,10000,2500,12500,0,28,0,1,8,1,30246,1,4,12500,0,3125,3075,6,3,1
11725,1,38,582,44096,31,56650,2010,0,2010,0,30,0,1,20,0,30256,1,30,2010,0,67,18885,16,28,2
25540,1,36,185,44368,156,68245,10000,2500,12500,0,28,0,1,8,1,30246,1,4,12500,0,3125,18750,12,4,0
24027,1,49,234,44309,106,65356,10000,2500,12500,0,28,0,1,8,1,30246,0,4,12500,0,3125,520,5,2,2
20262,2,33,359,44155,153,66157,12000,3000,15000,0,28,0,1,8,0,30246,1,4,15000,0,3750,NULL,1,4,0
21572,2,26,318,44274,45,61163,42000,21000,63000,0,90,0,1,22,1,30287,1,3,67200,-4200,22400,NULL,0,0,3
11249,2,42,610,44074,19,48728,10000,2500,12500,0,28,0,NULL,8,0,30246,1,4,12500,0,3125,3690,5,2,2
4408,NULL,NULL,1137,43771,6,42055,100000,15000,115000,0,31,0,NULL,4,0,30203,1,1,115000,0,115000,100,5,1,0
26956,1,19,147,44387,45,70257,33000,16500,50600,0,61,0,1,22,1,30307,1,0,NULL,NULL,NULL,NULL,NULL,0,0
24484,2,48,219,44295,112,66248,7000,1750,8750,0,28,0,1,8,1,30246,0,4,8750,0,2187.5,2188,-2,2,2
8833,NULL,NULL,819,43771,6,42520,10000,1500,11500,0,31,0,NULL,4,0,30203,0,1,11500,0,11500,NULL,-17,0,1
5078,NULL,NULL,1120,43771,6,45076,50000,7500,57500,-30494.75,31,2,NULL,4,0,30203,1,1,103773.56,-46273.56,103773.56,1473.44,250,1,0
17238,1,65,428,44061,12,54025,8000,2000,10000,0,28,0,1,8,1,30246,1,4,10000,0,2500,1722,10,4,0
15607,2,42,474,44189,25,55666,15000,3750,18750,0,28,0,1,8,0,30246,1,4,18750,0,4687.5,1875,8,4,0
18165,1,42,406,44252,12,55397,6000,1500,7500,3543.75,28,0,1,8,1,30246,1,4,4875,2625,1625,625,35,2,1
20830,1,56,339,45506,161,64452,15000,3750,18750,0,28,0,1,8,0,30246,1,4,18750,0,4687.5,2065,20,4,0
17710,2,40,419,44368,159,66599,20000,5000,25000,0,28,0,1,8,0,30246,0,4,25000,0,6250,100,0,0,4
21809,2,36,311,44319,118,65958,3000,780,3780,0,28,0,1,45,1,30311,1,4,3780,0,945,130,11,4,0
20960,2,41,336,45501,164,65979,7000,1750,8750,0,28,0,1,8,0,30246,1,4,8750,0,2187.5,4375,5,2,2
20904,2,43,338,45501,164,63882,7000,1750,8750,0,28,0,1,8,0,30246,0,4,8750,0,2187.5,15,6,2,2
19115,1,29,388,44351,159,73148,10000,2500,12500,0,28,0,1,8,0,30246,1,4,12500,0,3125,0,0,0,4
16734,2,32,443,44186,11,53243,5000,1250,6250,0,28,0,1,8,1,30246,0,4,6250,0,1562.5,55,0,0,4
24377,1,NULL,224,44184,26,65942,2010,0,2010,2010,30,0,1,20,1,30256,1,30,NULL,NULL,NULL,NULL,NULL,0,0
4725,NULL,NULL,1137,43793,6,32415,15000,1500,16500,0,30,0,NULL,4,0,30195,1,1,16500,0,16500,NULL,0,0,1
10748,1,29,630,44083,107,46862,15000,3750,18750,22612.5,28,0,NULL,8,0,30246,1,4,2000,16750,2000,0,61,1,0
20727,2,47,344,44246,19,65023,7000,1750,8750,4750,28,0,1,8,0,30246,1,4,4000,4750,2000,1812.5,19,2,0
11009,2,41,619,44074,19,46402,5000,1250,6250,0,28,0,NULL,8,1,30248,0,4,6250,0,1562.5,1765,4,3,1
11044,2,47,618,44094,26,46443,5000,1300,6300,0,26,0,NULL,20,1,30253,0,26,3773,2527,235.8125,3164.8,-1,0,16
10547,1,41,636,44075,19,46021,8000,2000,10000,6075,28,0,NULL,8,1,30246,1,4,5500,4500,1833.333333,2500,13,3,0
10290,2,37,643,44406,12,49693,15000,3750,18750,0,28,0,NULL,8,0,30246,1,4,18750,0,4687.5,4689,20,3,1
16551,1,36,449,44083,107,61887,20000,5000,25000,0,28,0,1,8,0,30246,1,4,25000,0,6250,1200,25,4,0
24482,2,41,219,44351,159,66184,3000,750,3750,0,28,0,1,8,1,30246,1,4,3750,0,937.5,135,2,3,1
15200,1,1,488,44146,26,51083,2010,0,2010,1943,30,0,NULL,20,1,30256,1,30,67,1943,67,NULL,10,1,0
19302,2,44,384,44279,19,60228,12000,3000,15000,0,28,0,1,8,0,30246,0,4,15000,0,3750,0,3,1,3
23729,2,52,245,44304,158,64774,5000,1250,6250,0,28,0,1,8,1,30246,1,4,6250,0,1562.5,325,13,3,1
4527,NULL,NULL,1147,43771,6,33540,30000,3000,33000,0,30,0,NULL,4,0,30195,1,1,33000,0,33000,NULL,2,1,0
24703,2,39,212,44309,106,67675,7000,1750,8750,0,28,0,1,8,0,30246,0,4,8750,0,2187.5,6875,8,3,1
10486,2,53,638,44073,19,50990,5000,1250,6250,0,28,0,1,8,0,30246,0,4,6250,0,1562.5,4795,1,1,3
23877,1,32,239,44155,153,76077,5000,1250,6250,0,28,0,1,8,0,30246,0,4,6250,0,1562.5,1405,1,3,1
10526,2,27,637,44079,20,45995,10000,2500,12500,12500,28,0,NULL,14,1,30247,1,4,NULL,NULL,NULL,NULL,NULL,0,0
6356,NULL,NULL,1029,43771,6,49402,50000,7500,57500,0,31,0,NULL,4,0,30203,1,1,57500,0,57500,NULL,63,1,0
4408,NULL,NULL,1137,43771,6,39398,100000,15000,115000,0,30,0,NULL,4,0,30203,0,1,115000,0,115000,NULL,-1,0,1
23480,2,53,251,44351,159,66548,9000,2250,11250,0,28,0,1,8,0,30246,0,4,11250,0,2812.5,5657,3,2,2
19487,1,28,380,44133,45,57344,81000,40500,121500,129600,84,0,1,22,1,30271,1,12,NULL,NULL,NULL,NULL,NULL,0,0
16847,1,40,440,44178,51,55160,5000,1000,6000,0,28,0,1,30,0,30278,0,4,6000,0,1500,1500,0,2,2
19856,1,29,372,44274,45,57921,82500,66000,148500,0,182,0,1,22,1,30288,1,6,158400,-9900,26400,0,21,4,2
31367,1,25,92,44427,130,75807,6000,1500,7500,1875,28,0,1,8,1,30246,1,4,5625,1875,1875,15,4,3,0
24068,1,44,233,44319,118,70324,7000,1820,8820,4975,28,0,1,45,0,30311,1,4,3845,4975,1922.5,120,36,2,0
33433,1,44,68,44365,129,79031,10000,2500,12500,12500,28,0,1,72,1,30246,1,4,NULL,NULL,NULL,NULL,NULL,0,0
9620,1,31,694,44063,11,45269,5000,1250,6250,0,28,0,NULL,8,1,30246,0,4,6250,0,1562.5,65,19,1,3
14088,2,36,528,44145,3,49357,5000,2000,7000,2525,56,0,NULL,2,1,3,1,8,4475,2525,745.833333,850,33,5,1
24931,1,24,205,44184,26,66945,2010,0,2010,2010,30,0,1,20,1,30256,1,30,NULL,NULL,NULL,NULL,NULL,0,0
22147,1,30,286,44250,45,62368,40000,20000,60000,0,84,0,1,22,1,30271,0,12,64200,-4200,5350,105350,-5,1,11
28756,2,32,125,44306,154,72521,6000,1500,7500,0,28,0,1,8,1,30246,0,4,7500,0,1875,1300,0,0,4
11630,2,1,584,44369,12,50537,6000,1500,7500,0,28,0,2,8,0,30246,1,4,7500,0,1875,10,7,4,0
11445,2,41,596,44153,25,47721,8000,2000,10000,0,28,0,NULL,8,0,30246,1,4,10000,0,2500,2500,8,4,0
15864,1,41,468,44184,26,52092,2970,0,2970,0,30,0,1,20,1,30257,0,30,2970,0,99,43065,-4,10,20
17977,2,22,412,44250,45,55030,46800,23400,70200,0,92,0,1,22,1,30287,0,3,74880,-4680,24960,NULL,-23,0,3
25685,1,38,183,44368,156,68617,7000,1750,8750,0,28,0,1,8,1,30246,0,4,8750,0,2187.5,255,0,2,2
29358,2,47,112,44428,132,78418,10000,2500,12500,12500,28,0,1,72,0,30246,1,4,NULL,NULL,NULL,NULL,NULL,0,0
24886,2,26,206,44332,11,68390,8000,2000,10000,2125,28,0,1,8,0,30246,1,4,8300,1700,2075,800,18,3,1
19291,1,31,385,44133,45,56994,30000,24000,54000,0,168,0,1,22,1,30272,0,24,57600,-3600,2400,NULL,0,0,24
26988,1,21,146,44387,45,70300,36000,18000,54000,0,84,0,1,22,1,30271,0,12,57600,-3600,4800,48000,3,0,12
16227,1,55,461,44175,51,54335,25000,7500,32500,0,42,0,1,30,0,30279,1,6,32500,0,5416.666666,2149.95,10,6,0
20029,2,43,367,44155,153,67154,8000,2000,10000,0,28,0,1,8,0,30246,1,4,10000,0,2500,2500,6,3,1
22589,2,27,273,44326,118,64536,5000,1300,6300,0,28,0,1,45,0,30311,1,4,6300,0,1575,NULL,2,0,4
16936,1,32,436,44133,45,53558,30000,9000,39000,0,28,0,2,22,1,30277,1,4,40000,-1000,10000,NULL,2,3,1
18243,1,20,405,44248,19,61177,12000,3000,15000,0,28,0,1,8,0,30246,0,4,15000,0,3750,3750,0,2,2
30565,2,41,107,45487,147,74707,5000,1750,6750,0,35,0,1,62,1,30341,0,5,6750,0,1350,1460,1,2,3
21356,1,41,325,44184,26,60745,2010,0,2010,0,30,0,1,20,1,30256,0,30,2010,0,67,8085,3,21,9
20522,1,26,351,45465,160,59176,5000,1250,6250,0,28,0,1,8,1,30246,0,4,6250,0,1562.5,1575,1,2,2
10022,2,49,651,44060,25,45617,7000,1750,8750,0,28,0,NULL,8,1,30246,1,4,8750,0,2187.5,1305,50,4,0
21904,2,55,307,44326,118,63866,8000,2080,10080,0,28,0,1,45,0,30311,0,4,10080,0,2520,2900,-1,2,2
15790,1,38,470,44175,51,51909,30000,7500,37500,0,31,0,2,30,1,30280,1,1,37500,0,37500,NULL,0,0,1
17240,1,42,428,44247,19,54022,5000,1250,6250,0,28,0,1,8,1,30246,1,4,6250,0,1562.5,2175,33,3,1
14599,2,47,518,44150,11,49934,10000,2500,12500,0,28,0,0,8,1,30246,1,4,12500,0,3125,0,14,4,0
21491,2,32,322,44331,111,63660,6000,1500,7500,0,28,0,1,8,0,30246,1,4,7500,0,1875,NULL,1,3,1
30777,1,34,104,44250,45,74981,30000,24000,57600,44600,168,0,1,22,1,30272,0,24,13000,44600,2166.666666,0,18,1,5
33549,2,55,65,45506,161,78863,5000,1250,6250,0,28,0,1,69,1,30246,1,0,NULL,NULL,NULL,NULL,NULL,0,0
24344,1,46,224,44184,26,65921,2010,0,2010,0,30,0,1,20,1,30256,0,30,2010,0,67,469,14,28,2
11243,2,44,610,44369,12,46681,5000,1250,6250,6210,28,0,NULL,8,1,30246,1,4,1650,4600,825,37.5,434,2,0
4583,NULL,NULL,1142,43771,6,45644,50000,7500,57500,0,31,0,NULL,4,0,30203,1,1,57500,0,57500,NULL,1,1,0
15681,2,44,472,44178,51,53148,5000,1000,6000,0,28,0,1,30,0,30278,0,4,6000,0,1500,1000,-5,0,4
18400,1,34,401,44195,45,55708,76200,38100,114300,121920,91,0,1,22,1,30287,1,3,NULL,NULL,NULL,NULL,NULL,0,0
30815,2,64,104,45485,147,75027,7000,2450,9450,0,35,0,1,62,1,30341,0,5,9450,0,1890,1890,1,2,3
4536,NULL,NULL,1145,43771,6,30052,NULL,2000,22000,0,NULL,0,NULL,4,0,30195,0,0,NULL,NULL,NULL,NULL,NULL,0,0
16500,1,36,451,44187,11,60302,6000,1500,7500,0,28,0,1,8,0,30246,0,4,7500,0,1875,11250,-7,1,3
20530,2,28,351,44295,157,62307,9000,2250,11250,0,28,0,1,7,0,30246,1,4,11250,0,2812.5,6873,5,3,1
9705,2,43,688,44061,12,45316,8000,2000,10000,0,28,0,NULL,8,1,30246,1,4,10000,0,2500,7500,24,3,1
15569,1,24,475,44184,26,65630,7480,1944.8,9424.8,0,26,0,1,20,0,30253,0,26,NULL,NULL,NULL,NULL,NULL,0,0
10214,2,2,645,45506,161,49331,13000,3250,16250,0,28,0,NULL,8,0,30246,1,4,16250,0,4062.5,6705,16,4,0
22906,2,51,266,44074,19,66187,10000,2500,12500,0,28,0,1,8,0,30246,0,4,12500,0,3125,150,-1,1,3
15691,2,22,472,44134,45,51760,37500,30150,67650,0,168,0,1,22,1,30272,1,24,72150,-4500,3006.25,56845,77,24,0
16395,2,48,455,44185,25,52692,5000,1250,6250,0,28,0,1,23,1,30246,1,4,6250,0,1562.5,4735,13,4,0
26373,2,29,161,44376,45,69406,28000,22400,50400,22400,168,0,1,22,1,30272,0,24,31360,19040,2240,NULL,16,1,13
14984,2,33,492,44155,153,50873,5000,1250,6250,0,28,0,2,8,1,30246,0,4,6250,0,1562.5,20,6,2,2
10855,1,13,626,44094,29,49256,10000,2600,12600,0,26,0,NULL,20,0,30253,0,26,NULL,NULL,NULL,NULL,NULL,0,0
17034,2,48,434,44246,19,55803,5000,1250,6250,0,28,0,1,8,1,30246,1,4,6250,0,1562.5,45,7,2,2
31157,2,21,97,44387,45,75537,40200,20100,64320,52100,84,0,1,22,1,30271,1,12,12220,52100,4073.333333,4640,0,1,2
12299,2,67,554,44139,48,48033,3000,900,3900,0,14,0,NULL,14,1,30264,1,14,3899.98,0.02,278.57,455.15,1,12,2
18684,2,29,397,44250,45,56089,80000,40000,120000,0,84,0,1,22,1,30271,0,12,42825,77175,10706.25,10625,20,3,1
14974,1,33,492,44263,25,50590,10000,2500,12500,0,28,0,1,7,1,30246,1,0,NULL,NULL,NULL,NULL,NULL,0,0
9957,1,42,665,44059,11,45534,10000,2500,12500,0,28,0,NULL,8,1,30246,0,4,12500,0,3125,7000,2,2,2
15421,1,33,481,44175,51,55071,8000,1600,9600,0,28,0,1,30,0,30278,0,4,9600,0,2400,2800,3,3,1
15471,1,51,479,44180,51,58810,10000,3000,13000,0,42,0,2,30,0,30279,1,6,10500,2500,2100,1963.3,5,4,1
4732,NULL,NULL,1137,43771,6,32930,10000,2000,12000,0,30,0,NULL,4,0,30204,0,1,12000,0,12000,3655,-29,0,1
14261,2,39,524,44140,48,50322,3000,900,3900,0,14,0,0,14,0,30264,1,14,3899.98,0.02,278.57,4060.15,41,14,0
12193,2,42,561,44083,107,50328,7000,1750,8750,3577.5,28,0,0,8,0,30246,1,4,6100,2650,2033.333333,5637.5,66,3,0
20316,1,31,358,44250,45,58796,52000,26000,78000,0,84,0,1,22,1,30271,0,12,83880,-5880,6990,71260,-14,0,12
21575,1,29,318,44274,45,61171,50000,40000,90000,0,168,0,1,22,1,30272,0,24,97200,-7200,4050,4050,1,1,23
24309,2,32,225,44155,153,78912,5000,1250,6250,6250,28,0,1,72,0,30246,1,4,NULL,NULL,NULL,NULL,NULL,0,0
19550,1,34,379,44184,26,57441,2010,0,2010,1943,30,0,1,20,1,30256,1,30,67,1943,67,NULL,-2,0,1
16552,2,25,449,44129,45,52911,69000,34500,103500,0,84,0,1,22,1,30271,1,12,110400,-6900,9200,132400,60,10,2
21661,1,27,316,44300,28,61393,2010,0,2010,2010,30,0,1,20,1,30256,1,30,NULL,NULL,NULL,NULL,NULL,0,0
27183,2,49,141,44279,19,79043,10000,2500,12500,12500,28,0,1,72,0,30246,1,4,NULL,NULL,NULL,NULL,NULL,0,0
16785,1,32,442,44130,45,53267,32500,16250,52650,0,92,0,1,22,1,30287,1,0,NULL,NULL,NULL,NULL,NULL,0,0
10183,1,49,646,44080,20,45749,10000,2500,12500,0,28,0,NULL,14,1,30247,0,4,12500,0,3125,800,0,1,3
13950,2,40,532,44426,12,74684,15000,3750,18750,0,28,0,1,8,0,30246,0,4,18750,0,4687.5,4690,0,1,3
20312,2,40,358,44258,106,61618,9000,2250,11250,0,28,0,1,8,0,30246,1,4,11250,0,2812.5,3599,9,3,1
28421,2,37,133,44331,111,71977,6000,1500,7500,0,28,0,1,7,1,30246,1,0,NULL,NULL,NULL,NULL,NULL,0,0
25667,2,9,183,44376,45,68188,5000,2500,7500,0,84,0,1,22,1,30271,0,12,7400,100,672.727272,11200,2,0,11
21271,1,40,329,44184,26,78077,2010,0,2010,2010,30,0,1,20,0,30256,1,30,NULL,NULL,NULL,NULL,NULL,0,0
18386,2,29,401,44352,11,57734,5000,1250,6250,0,28,0,1,8,0,30246,1,4,6250,0,1562.5,2241,11,4,0
21441,1,55,323,44289,19,60911,8000,2000,10000,0,28,0,1,8,1,30246,1,4,10000,0,2500,NULL,5,1,3
23006,2,54,262,44369,155,63637,5000,1250,6250,0,28,0,1,8,1,30246,0,4,6250,0,1562.5,439,2,2,2
21734,2,33,314,44331,111,69937,8000,2000,10000,11500,28,0,1,8,0,30246,1,4,NULL,NULL,NULL,NULL,NULL,0,0
9670,2,30,692,44332,11,45863,5000,1250,6250,0,28,0,NULL,8,0,30246,1,4,6250,0,1562.5,4325,0,1,3
16717,1,33,444,44133,45,53163,66000,33000,99000,0,84,0,1,22,1,30271,1,12,105600,-6600,8800,NULL,1,12,0
19208,2,47,386,44279,19,58227,8000,2000,10000,0,28,0,1,8,0,30246,0,4,10000,0,2500,0,1,2,2
30913,2,65,101,45525,147,75172,6000,2100,8100,0,35,0,1,62,1,30341,0,5,8100,0,1620,1640,3,4,1
16330,1,28,457,44184,26,52577,2010,0,2010,0,30,0,1,20,1,30256,0,30,NULL,NULL,NULL,NULL,NULL,0,0
20052,1,38,366,44068,26,58291,2010,0,2010,2010,30,0,1,20,1,30256,1,30,NULL,NULL,NULL,NULL,NULL,0,0
26407,1,32,160,44351,159,78295,7000,1750,8750,6563,28,0,1,72,0,30246,1,4,2187,6563,2187,0,1,1,0
18869,1,49,393,44246,19,63686,10000,2500,12500,0,28,0,1,8,0,30246,0,4,12500,0,3125,125,-1,0,4
11846,2,42,577,44426,12,63843,12000,3000,15000,0,28,0,1,8,0,30246,1,4,15000,0,3750,6400,12,4,0
6430,NULL,NULL,1007,43771,6,39241,20000,3000,23000,0,31,0,NULL,4,0,30203,0,1,23000,0,23000,NULL,-1,0,1
31408,1,64,92,44329,118,75846,5000,2800,7800,0,56,0,1,45,1,30315,0,8,7800,0,975,14650,1,1,7
18430,2,46,400,45506,161,57755,4000,1000,5000,0,28,0,1,8,0,30246,0,4,5000,0,1250,4390,3,2,2
20549,2,23,351,44281,45,59247,31200,15600,46800,0,84,0,1,22,1,30271,1,12,49920,-3120,4160,99840,50,12,0
19405,1,32,381,44351,159,59109,6000,1500,7500,0,28,0,1,8,0,30246,1,4,7500,0,1875,0,1,2,2
14792,2,35,511,44141,48,51321,5000,1500,6500,0,14,0,1,14,0,30264,1,14,6500,0,464.285714,5509.61,7,14,0
21935,2,32,306,44275,45,61823,51000,25500,76500,0,84,0,1,22,1,30271,1,12,81600,-5100,6800,331200,52,12,0
21648,2,37,316,44309,106,61384,3000,750,3750,0,28,0,1,8,1,30246,1,4,3750,0,937.5,600,6,3,1
9853,2,37,678,44150,11,47526,10000,2500,12500,0,28,0,NULL,8,0,30246,1,4,12500,0,3125,400,9,4,0
31143,2,42,97,44360,132,75543,10000,1400,11400,0,14,0,1,8,1,30320,0,2,11401,-1,5700.5,5699.5,0,0,2
11715,2,52,582,44369,12,60704,12000,3000,15000,0,28,0,1,8,0,30246,1,4,15000,0,3750,470,24,4,0
24787,2,30,210,44295,112,66704,5000,1250,6250,0,28,0,1,7,1,30246,1,0,NULL,NULL,NULL,NULL,NULL,0,0
20708,2,24,344,44304,158,61315,10000,2500,12500,0,28,0,1,8,0,30246,1,4,12500,0,3125,125,1,1,3
33414,2,55,69,45521,150,78625,10000,2600,12600,12600,28,0,1,67,1,31347,1,4,NULL,NULL,NULL,NULL,NULL,0,0
26824,2,42,149,44343,124,70072,5000,1250,6250,0,28,0,1,55,1,30329,0,4,6250,0,1562.5,4725,0,0,4
11794,1,27,580,44369,12,67450,6000,1500,7500,9375,28,0,1,8,0,30246,1,4,NULL,NULL,NULL,NULL,NULL,0,0
22708,2,33,268,44319,118,73144,7000,2730,9730,0,42,0,1,45,0,30314,0,6,9730,0,1621.666666,2097.95,3,5,1
26087,1,23,170,44329,118,78790,13000,5070,18070,18070,42,0,1,45,0,30314,1,6,NULL,NULL,NULL,NULL,NULL,0,0
16223,1,38,461,44199,28,55660,800,0,800,0,20,0,1,20,0,30251,1,20,800,0,40,880,-1,2,18
24546,2,46,218,44369,155,67279,4000,1000,5000,0,28,0,1,8,0,30246,0,4,5000,0,1250,450,0,1,3
16249,2,45,460,44175,51,57674,10000,2500,12500,125,31,0,1,30,0,30280,1,1,NULL,NULL,NULL,NULL,NULL,0,0
26954,1,25,147,44376,45,70254,30000,15000,45000,6000,84,0,1,22,1,30271,1,12,42000,3000,3818.181818,2000,7,6,5
15120,1,28,490,44068,26,59014,2010,0,2010,1600,30,0,1,20,0,30256,1,30,410,1600,58.571428,143,-1,2,5
11562,1,54,589,44098,32,50331,560,0,560,0,14,0,0,20,0,30255,1,14,560,0,40,1240,71,14,0
9996,1,33,653,44079,20,46466,13000,3250,16250,11470,28,0,NULL,14,0,30247,1,4,4780,11470,2390,717.5,59,2,0
10863,2,55,625,44081,20,46669,25000,9375,34375,14375,42,0,NULL,14,0,30252,1,6,20225,14150,5056.25,8624.98,56,4,0
16360,2,25,456,44188,107,52620,10000,2500,12500,0,28,0,1,23,1,30246,1,4,12500,0,3125,30,0,0,4
19601,2,32,378,44129,45,65564,117000,58500,175500,172200,84,0,1,22,0,30271,1,12,15000,160500,15000,0,NULL,1,0
9,1,NULL,731,44049,3,45226,10000,2500,12500,0,35,0,NULL,2,0,2,1,5,12500,0,2500,3800,21,5,0
27364,2,42,135,44369,155,71822,10000,2500,12500,0,28,0,1,8,1,30246,0,4,12500,0,3125,25,1,2,2
12225,1,26,559,44125,45,48262,100000,50040,150040,0,84,0,NULL,22,0,30271,0,12,NULL,NULL,NULL,NULL,NULL,0,0
12400,2,35,552,44075,19,49679,6000,1500,7500,3712.5,28,0,NULL,8,0,30246,1,4,4750,2750,1583.333333,0,22,2,1
17705,1,49,419,44178,51,54600,10000,3000,13000,0,42,0,1,30,1,30279,1,6,12820,180,2136.666666,2619.95,7,4,2
12010,2,56,568,44049,3,49360,5000,1250,6250,0,35,0,NULL,2,0,2,1,5,6250,0,1250,1250,15,5,0
21358,1,49,325,44339,106,77475,12000,3000,15000,0,28,0,1,8,0,30246,0,4,15000,0,3750,3800,0,1,3
